BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Upserts If the update query is a normal object with no modifiers, it is the doc that will be upserted",3076,0.20600949613776487,66,0.26639344262295084,1907.6873390005203,0.09612041422929361,5,0.3333333333333333,5,0.07407407407407407,0,0,0,0,43,0.2896551724137931,2,1,147.5,0.28208092485549136,0,0,164,0.29318181818181815,100,1,0,0,"9.331",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Upserts If the update query contains modifiers, it is applied to the object resulting from removing all operators from the find query 1",3122,0.20926936432570334,77,0.3114754098360656,1844.1735799994785,0.09291663896960181,5,0.3333333333333333,12,0.3333333333333333,0,0,0,0,43,0.2896551724137931,2,1,100.5,0.17341040462427745,0,0,110,0.17045454545454544,100,1,0,0,"9.797",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Upserts If the update query contains modifiers, it is applied to the object resulting from removing all operators from the find query 2",3145,0.2108992984196726,77,0.3114754098360656,1855.6782659994205,0.09349696091805604,5,0.3333333333333333,11,0.2962962962962963,0,0,0,0,43,0.2896551724137931,2,1,160.5,0.31213872832369943,0,0,170,0.3068181818181818,100,1,0,0,"9.242",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Upserts Performing upsert with badly formatted fields yields a standard error not an exception",2960,0.19778895896818086,53,0.21311475409836064,1479.129483000259,0.07450300285268656,3,0.2,10,0.25925925925925924,0,0,0,0,39,0.2620689655172414,2,1,206,0.41734104046242776,0,0,223,0.42727272727272725,100,1,0,0,"9.481",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Callback signature Regular update, multi false",3343,0.22493090496775564,94,0.38114754098360654,1868.1443420001306,0.09412577751629671,5,0.3333333333333333,5,0.07407407407407407,0,0,0,0,49,0.3310344827586207,2,1,148.5,0.28439306358381505,0,0,163,0.2909090909090909,100,1,0,0,"9.785",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Callback signature Regular update, multi true",3434,0.23137977464389484,103,0.4180327868852459,1890.0727570001036,0.09523189553806291,4,0.26666666666666666,7,0.14814814814814814,0,0,0,0,49,0.3310344827586207,2,1,185,0.36878612716763004,0,0,195,0.36363636363636365,100,1,0,0,"9.893",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Callback signature Upsert",3421,0.23045850754730351,101,0.4098360655737705,2057.8386170001468,0.10369437863058843,6,0.4,7,0.14814814814814814,0,0,0,0,50,0.33793103448275863,2,1,152,0.292485549132948,0,0,169,0.30454545454545456,100,1,0,0,"9.677",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Can remove multiple documents",3487,0.23513570972999787,136,0.5532786885245902,4166.771046000766,0.21007362065093707,8,0.5333333333333333,7,0.14814814814814814,0,0,0,0,82,0.5586206896551724,2,1,140.5,0.2658959537572254,0,0,156,0.275,100,1,0,0,"10.229",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Remove can be called multiple times in parallel and everything that needs to be removed will be",3457,0.23300970873786409,110,0.44672131147540983,2344.6622049991274,0.11816239830979049,6,0.4,6,0.1111111111111111,0,0,0,0,55,0.3724137931034483,2,1,120,0.2184971098265896,0,0,138,0.2340909090909091,100,1,0,0,"9.869",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Returns an error if the query is not well formed",3006,0.20104882715611935,55,0.22131147540983606,1438.3319750003284,0.07244508581481904,4,0.26666666666666666,5,0.07407407407407407,0,0,0,0,40,0.2689655172413793,2,1,130.5,0.24277456647398843,0,0,139,0.23636363636363636,100,1,0,0,"8.985",Undefined
